attack,defense,hp,sp_attack,sp_defense,speed,type1,type2,is_legendary
0.5555555555555556,0.4222222222222222,0.33070866141732286,0.375,0.3,0.41714285714285715,0.11764705882352941,0.0,0.0
0.22777777777777777,0.1288888888888889,0.13385826771653545,0.1358695652173913,0.11904761904761904,0.08571428571428572,0.23529411764705882,0.0,0.0
0.39444444444444443,0.26222222222222225,0.33070866141732286,0.19021739130434784,0.16666666666666666,0.4857142857142857,0.23529411764705882,0.0,0.0
0.1388888888888889,0.1111111111111111,0.23228346456692914,0.14130434782608695,0.17142857142857143,0.2571428571428571,0.23529411764705882,0.1111111111111111,0.0
0.25,0.2,0.38976377952755903,0.41304347826086957,0.3619047619047619,0.37142857142857144,0.23529411764705882,0.1111111111111111,0.0
0.08333333333333333,0.1111111111111111,0.15354330708661418,0.16304347826086957,0.2857142857142857,0.2857142857142857,0.17647058823529413,0.1111111111111111,0.0
0.16666666666666666,0.2,0.2125984251968504,0.24456521739130435,0.42857142857142855,0.45714285714285713,0.17647058823529413,0.1111111111111111,0.0
0.3055555555555556,0.15555555555555556,0.15354330708661418,0.16304347826086957,0.09523809523809523,0.14285714285714285,0.17647058823529413,0.05555555555555555,0.0
0.4722222222222222,0.28888888888888886,0.27165354330708663,0.2717391304347826,0.23809523809523808,0.2,0.17647058823529413,0.05555555555555555,0.0
0.4722222222222222,0.3333333333333333,0.33070866141732286,0.32608695652173914,0.2857142857142857,0.7142857142857143,0.29411764705882354,0.1111111111111111,0.0
0.18333333333333332,0.14666666666666667,0.29133858267716534,0.25,0.17142857142857143,0.35428571428571426,0.11764705882352941,0.2222222222222222,0.0
0.29444444444444445,0.23555555555555555,0.4881889763779528,0.358695652173913,0.26666666666666666,0.35428571428571426,0.11764705882352941,0.2222222222222222,0.0
0.19444444444444445,0.044444444444444446,0.07480314960629922,0.1358695652173913,0.07142857142857142,0.3142857142857143,0.35294117647058826,0.0,0.0
0.1111111111111111,0.10222222222222223,0.19291338582677164,0.19021739130434784,0.16666666666666666,0.05714285714285714,0.47058823529411764,0.0,0.0
0.1388888888888889,0.044444444444444446,0.35039370078740156,0.16304347826086957,0.0,0.05714285714285714,0.23529411764705882,0.3888888888888889,0.0
0.08333333333333333,0.26666666666666666,0.13385826771653545,0.16304347826086957,0.21428571428571427,0.08571428571428572,0.47058823529411764,0.0,0.0
0.19444444444444445,0.35555555555555557,0.2125984251968504,0.3804347826086957,0.40476190476190477,0.2,0.47058823529411764,0.1111111111111111,0.0
0.25,0.17777777777777778,0.15354330708661418,0.32608695652173914,0.11904761904761904,0.37142857142857144,0.5882352941176471,0.1111111111111111,0.0
0.3888888888888889,0.28888888888888886,0.25196850393700787,0.46195652173913043,0.23809523809523808,0.5142857142857142,0.5882352941176471,0.1111111111111111,0.0
0.19444444444444445,0.15555555555555556,0.2125984251968504,0.29891304347826086,0.11904761904761904,0.17142857142857143,0.35294117647058826,0.0,0.0
0.2777777777777778,0.2222222222222222,0.27165354330708663,0.3804347826086957,0.19047619047619047,0.22857142857142856,0.35294117647058826,0.0,0.0
0.5,0.4444444444444444,0.35039370078740156,0.842391304347826,0.42857142857142855,0.22857142857142856,0.35294117647058826,0.0,0.0
0.4166666666666667,0.4,0.29133858267716534,0.43478260869565216,0.38095238095238093,0.2571428571428571,0.0,0.0,0.0
0.08333333333333333,0.2,0.27165354330708663,0.05434782608695652,0.14285714285714285,0.2,0.11764705882352941,0.3888888888888889,0.0
0.25,0.3333333333333333,0.38976377952755903,0.2717391304347826,0.2857142857142857,0.2571428571428571,0.11764705882352941,0.3888888888888889,0.0
0.5277777777777778,0.4888888888888889,0.27165354330708663,0.10869565217391304,0.21428571428571427,0.14285714285714285,0.6470588235294118,0.0,0.0
0.3888888888888889,0.3111111111111111,0.35039370078740156,0.43478260869565216,0.38095238095238093,0.37142857142857144,0.11764705882352941,0.0,0.0
0.16666666666666666,0.15555555555555556,0.13385826771653545,0.1358695652173913,0.16666666666666666,0.2571428571428571,0.0,0.1111111111111111,0.0
0.2222222222222222,0.2,0.2125984251968504,0.19021739130434784,0.21428571428571427,0.42857142857142855,0.0,0.1111111111111111,0.0
0.2777777777777778,0.28888888888888886,0.29133858267716534,0.24456521739130435,0.35714285714285715,0.6,0.0,0.1111111111111111,0.0
0.3611111111111111,0.2222222222222222,0.2125984251968504,0.16304347826086957,0.16666666666666666,0.45714285714285713,0.23529411764705882,0.0,0.0
0.1388888888888889,0.1111111111111111,0.1141732283464567,0.10869565217391304,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0
0.3888888888888889,0.2222222222222222,0.29133858267716534,0.5163043478260869,0.30952380952380953,0.14285714285714285,0.0,0.0,0.0
0.3333333333333333,0.17777777777777778,0.25196850393700787,0.3532608695652174,0.11904761904761904,0.5142857142857142,0.17647058823529413,0.1111111111111111,0.0
0.2222222222222222,0.17777777777777778,0.2125984251968504,0.08152173913043478,0.023809523809523808,0.05714285714285714,0.11764705882352941,0.3333333333333333,0.0
0.4444444444444444,0.35555555555555557,0.3700787401574803,0.29891304347826086,0.21428571428571427,0.17142857142857143,0.11764705882352941,0.3333333333333333,0.0
0.3333333333333333,0.24444444444444444,0.25196850393700787,0.6521739130434783,0.35714285714285715,0.6,0.5882352941176471,0.0,0.0
